SORT	ORIG	DEST	Distance
28402	PHX	TUS	111
28404	TUS	ATL	1542
28405	ATL	MKE	670
28406	MKE	PHX	1461
28407	PHX	TUS	111
28409	TUS	ATL	1542
28410	ATL	MKE	670
28411	MKE	PHX	1461
28412	PHX	TUS	111
28414	TUS	ATL	1542
28415	ATL	MKE	670
28416	MKE	PHX	1461
28417	PHX	TUS	111
28419	LAX	PHX	371
28421	PHX	OAK	646
28423	OAK	BUR	326
28425	TUS	ABQ	321
28426	ABQ	SEA	1180
28427	SEA	OAK	672
28428	OAK	TUS	748
28430	TUS	ABQ	321
28431	ABQ	SEA	1180
28432	SEA	LAS	867
28433	LAS	TUS	365
28435	TUS	LAS	365
28436	LAS	SEA	867
28437	SEA	TUS	1216
28439	TUS	DEN	639
28440	DEN	COS	73
28441	COS	DEN	73
28442	DEN	TUS	639
28444	TUS	DEN	639
28445	DEN	COS	73
28446	COS	DEN	73
28447	DEN	TUS	639
28449	TUS	DEN	639
28450	DEN	COS	73
28451	COS	DEN	73
28452	DEN	TUS	639
28454	TUS	DEN	639
28455	DEN	COS	73
28456	COS	DEN	73
28457	DEN	TUS	639
28459	TUS	DEN	639
28460	DEN	COS	73
28461	COS	DEN	73
28462	DEN	TUS	639
28464	TUS	DEN	639
28465	DEN	COS	73
28466	COS	DEN	73
28467	DEN	TUS	639
28469	TUS	PHX	111
28470	PHX	SLC	508
28471	SLC	PHX	508
28472	PHX	TUS	111
28476	SEA	JFK	2422
28477	JFK	EZE	5282
28478	EZE	ATL	5000
28479	ATL	TUS	1542
28489	TUS	LAS	365
28490	LAS	SLC	368
28491	SLC	LAX	590
28492	LAX	TUS	452
28494	TUS	LAS	365
28495	LAS	SLC	368
28496	SLC	LAX	590
28497	LAX	TUS	452
28499	TUS	LAS	365
28500	LAS	SLC	368
28501	SLC	LAX	590
28502	LAX	TUS	452
28504	EZE	IAH	5063
28505	IAH	TUS	936
28506	TUS	IAH	936
28507	IAH	EZE	5063
28509	TUS	MDW	1440
28510	MDW	TUS	1440
28514	PHX	TUS	111
28515	TUS	DFW	814
28516	DFW	ORF	1213
28517	ORF	CLT	290
28518	CLT	PHX	1774
28522	TUS	ATL	1542
28523	ATL	BOS	946
28524	BOS	MSP	1125
28525	MSP	TUS	1298
28527	TUS	PHX	111
28528	PHX	SEA	1107
28529	SEA	PHX	1107
28530	PHX	TUS	111
28532	BHM	DFW	598
28533	DFW	TUS	814
28534	TUS	DFW	814
28535	DFW	BHM	598
28539	TUS	IAH	936
28540	IAH	MEX	763
28541	MEX	IAH	763
28542	IAH	TUS	936
28544	TUS	IAH	936
28545	IAH	MEX	763
28546	MEX	IAH	763
28547	IAH	TUS	936
28549	TUS	IAH	936
28550	IAH	MEX	763
28551	MEX	IAH	763
28552	IAH	TUS	936
28554	TUS	IAH	936
28555	IAH	MEX	763
28556	MEX	IAH	763
28557	IAH	TUS	936
28559	TUS	IAH	936
28560	IAH	MEX	763
28561	MEX	IAH	763
28562	IAH	TUS	936
28564	TUS	IAH	936
28565	IAH	MEX	763
28566	MEX	IAH	763
28567	IAH	TUS	936
28569	TUS	IAH	936
28570	IAH	MEX	763
28571	MEX	IAH	763
28572	IAH	TUS	936
28574	TUS	IAH	936
28575	IAH	MEX	763
28576	MEX	IAH	763
28577	IAH	TUS	936
28579	TUS	IAH	936
28580	IAH	MEX	763
28581	MEX	IAH	763
28582	IAH	TUS	936
28584	TUS	IAH	936
28585	IAH	MEX	763
28586	MEX	IAH	763
28587	IAH	TUS	936
28589	TUS	IAH	936
28590	IAH	MEX	763
28591	MEX	IAH	763
28592	IAH	TUS	936
28596	TUS	LAS	365
28597	LAS	TUS	365
28599	TUS	ORD	1437
28600	ORD	TUS	1437
28602	PHX	SEA	1107
28603	SEA	PHX	1107
28605	PHX	LAS	256
28606	LAS	PHX	256
28663	MSO	SLC	436
28664	SLC	TUS	601
28665	TUS	SLC	601
28666	SLC	MSO	436
28668	MSO	SLC	436
28669	SLC	TUS	601
28670	TUS	SLC	601
28671	SLC	MSO	436
28675	TUS	PHX	111
28676	PHX	SNA	339
28677	SNA	PHX	339
28678	PHX	TUS	111
28692	TUS	PHX	111
28693	PHX	MSP	1277
28694	MSP	PHX	1277
28695	PHX	TUS	111
28701	TUS	PHX	111
28702	PHX	SNA	339
28703	SNA	TUS	417
28705	TUS	PHX	111
28706	PHX	ONT	325
28707	ONT	PHX	325
28708	PHX	TUS	111
28710	TUS	IAH	936
28711	IAH	CLE	1091
28712	CLE	BOS	563
28713	BOS	IAH	1598
28714	IAH	TUS	936
28718	PHX	BUR	369
28719	BUR	PHX	369
28736	TUS	SEA	1216
28738	SEA	TUS	1216
28740	SEA	TUS	1216
28815	TUS	SEA	1216
28833	TUS	DEN	639
28834	DEN	BNA	1014
28835	BNA	DEN	1014
28836	DEN	TUS	639
28840	STL	ORD	258
28841	ORD	YYC	1385
28842	YYC	DEN	899
28843	DEN	STL	770
28845	STL	DFW	551
28846	DFW	TUS	814
28847	TUS	PHX	111
28848	PHX	STL	1262
28850	BDL	LAS	2298
28851	LAS	TUS	365
28852	TUS	BWI	1977
28853	BWI	BDL	284
28855	TUS	LAS	365
28856	LAS	TUS	365
28860	RDU	DFW	1062
28861	DFW	TUS	814
28863	PHX	TUS	111
28864	TUS	PHX	111
28865	PHX	DCA	1979
28866	DCA	PIT	205
28867	PIT	PHX	1814
28869	SJC	LAS	387
28870	LAS	TUS	365
28871	TUS	LAX	452
28872	LAX	SJC	308
28876	SAN	LAS	259
28878	LAX	OAK	338
28880	OAK	BUR	326
28882	LAX	TUS	452
28884	TUS	OAK	748
28885	OAK	BUR	326
28887	TUS	OAK	748
28888	OAK	BUR	326
28890	SAN	TUS	368
28892	TUS	DEN	639
28893	DEN	TUS	639
28895	PHX	IAH	1009
28897	DFW	PHX	868
28901	TUS	LAS	365
28902	LAS	ONT	197
28904	OAK	SAN	447
28905	SAN	TUS	368
28907	ONT	OAK	362
28911	SBP	PHX	509
28912	PHX	TUS	111
28913	TUS	PHX	111
28914	PHX	SBP	509
28916	TUS	PHX	111
28917	PHX	SJC	622
28918	SJC	PHX	622
28919	PHX	TUS	111
28921	PHX	HNL	2918
28922	HNL	PHX	2918
28924	IAH	TUS	936
28925	TUS	IAH	936
28927	TUS	LAX	452
28928	LAX	MUC	5990
28929	MUC	DUS	303
28930	DUS	FRA	118
28931	FRA	SFO	5700
28932	SFO	TUS	752
28936	TUS	MDW	1440
28937	MDW	TUS	1440
28939	TUS	MDW	1440
28940	MDW	TUS	1440
28944	DEN	TUS	639
28945	TUS	PHX	111
28946	PHX	ORD	1440
28947	ORD	MUC	4530
28948	MUC	FRA	187
28950	LAX	TUS	452
28951	TUS	LAX	452
28953	TUS	LAX	452
28954	LAX	FRA	5807
28955	FRA	FLR	448
28956	FLR	FRA	448
28958	MUC	FLR	316
28959	FLR	MUC	316
28961	TUS	ORD	1437
28962	ORD	LHR	3953
28963	LHR	MUC	587
28964	MUC	FRA	187
28966	TUS	DFW	814
28967	DFW	FRA	5144
28968	FRA	FLR	448
28969	FLR	FRA	448
28973	HAM	FRA	256
28974	FRA	PHL	3950
28975	PHL	PHX	2076
28976	PHX	TUS	111
28977	TUS	PHX	111
28978	PHX	CLT	1774
28979	CLT	FRA	4398
28980	FRA	HAM	256
28984	TUS	PHX	111
28985	PHX	OAK	646
28986	OAK	PHX	646
28987	PHX	TUS	111
28989	TUS	PHX	111
28990	PHX	OAK	646
28991	OAK	PHX	646
28992	PHX	TUS	111
28994	TUS	DFW	814
28995	DFW	DCA	1192
28996	DCA	DFW	1192
28997	DFW	TUS	814
29001	TUS	PHX	111
29002	PHX	ABQ	329
29003	ABQ	PHX	329
29004	PHX	TUS	111
29008	DCA	IAH	1208
29009	IAH	TUS	936
29011	TUS	SAN	368
29012	SAN	TUS	368
29014	TUS	ORD	1437
29015	ORD	DCA	612
29017	TUS	SAN	368
29018	SAN	TUS	368
29020	TUS	SAN	368
29021	SAN	TUS	368
29023	TUS	SAN	368
29024	SAN	TUS	368
29026	TUS	SAN	368
29027	SAN	TUS	368
29029	TUS	SAN	368
29030	SAN	TUS	368
29037	TUS	DFW	814
29038	DFW	IAD	1172
29039	IAD	DCA	24
29040	DCA	DFW	1192
29044	OAK	LAX	338
29045	LAX	TUS	452
29046	TUS	OAK	748
29052	TUS	ORD	1437
29053	ORD	TUS	1437
29057	TUS	DFW	814
29058	DFW	MSP	852
29059	MSP	DFW	852
29060	DFW	TUS	814
29062	MKE	DFW	854
29063	DFW	TUS	814
29064	TUS	DFW	814
29065	DFW	MKE	854
29067	ORD	TUS	1437
29068	TUS	DFW	814
29069	DFW	PHL	1303
29071	SAV	ATL	215
29072	ATL	TUS	1542
29073	TUS	SAV	1739
29077	TUS	IAH	936
29078	IAH	FLL	966
29079	FLL	IAH	966
29080	IAH	TUS	936
29082	ATL	FLL	581
29083	FLL	ATL	581
29084	ATL	BHM	135
29085	TUS	ATL	1542
29087	TUS	PHX	111
29088	PHX	SFO	651
29090	SFO	LAS	414
29091	LAS	TUS	365
29093	TUS	DFW	814
29094	DFW	PIT	1068
29095	PIT	DFW	1068
29096	DFW	TUS	814
29100	TUS	SAN	368
29101	SAN	TUS	368
29103	TUS	SAN	368
29104	SAN	TUS	368
29106	SAN	PHX	305
29108	TUS	SAN	368
29110	TUS	ABQ	321
29111	ABQ	SLC	494
29112	SLC	LAX	590
29113	LAX	TUS	452
29115	TUS	SAN	368
29116	SAN	OAK	447
29120	TUS	SFO	752
29121	SFO	BOS	2705
29122	BOS	DEN	1755
29123	DEN	TUS	639
29127	TUS	PHX	111
29128	PHX	SFO	651
29129	SFO	PHX	651
29130	PHX	TUS	111
29132	TUS	SFO	752
29133	SFO	TUS	752
29135	ATL	TUS	1542
29136	TUS	ATL	1542
29137	ATL	PHL	667
29138	PHL	ATL	667
29140	TUS	ATL	1542
29141	ATL	PHL	667
29142	PHL	ATL	667
29143	ATL	TUS	1542
29145	TUS	ATL	1542
29146	ATL	PHL	667
29147	PHL	ATL	667
29148	ATL	TUS	1542
29150	TUS	ATL	1542
29151	ATL	PHL	667
29152	PHL	ATL	667
29153	ATL	TUS	1542
29155	TUS	LAS	365
29156	LAS	TUS	365
29158	TUS	LAS	365
29159	LAS	TUS	365
29161	TUS	LAS	365
29162	LAS	TUS	365
29164	STL	PHX	1262
29165	PHX	TUS	111
29169	TUS	LAS	365
29170	LAS	ONT	197
29171	ONT	LAS	197
29172	LAS	TUS	365
29174	TUS	MDW	1440
29175	MDW	TUS	1440
29177	TUS	MDW	1440
29178	MDW	TUS	1440
29180	TUS	MDW	1440
29181	MDW	TUS	1440
29183	TUS	LAX	452
29184	LAX	FRA	5807
29185	FRA	LAX	5807
29186	LAX	TUS	452
29190	PHL	TUS	2056
29191	TUS	DFW	814
29192	DFW	PHL	1303
29196	TUS	PHX	111
29197	PHX	STL	1262
29198	STL	PHX	1262
29199	PHX	TUS	111
29201	TUS	PHX	111
29202	PHX	STL	1262
29203	STL	PHX	1262
29204	PHX	TUS	111
29210	TUS	DFW	814
29211	DFW	DCA	1192
29212	DCA	ORD	612
29213	ORD	TUS	1437
29215	TUS	DFW	814
29216	DFW	DCA	1192
29217	DCA	ORD	612
29218	ORD	TUS	1437
29220	TUS	MDW	1440
29221	MDW	IAD	577
29222	IAD	MDW	577
29223	MDW	TUS	1440
29227	TUS	DEN	639
29228	DEN	TUS	639
29230	TUS	DEN	639
29231	DEN	TUS	639
29233	TUS	DEN	639
29234	DEN	TUS	639
29236	TUS	PHX	111
29237	PHX	PHL	2076
29238	PHL	SCE	154
29239	SCE	PHL	154
29240	PHL	PHX	2076
29241	PHX	TUS	111
29245	TUS	PHX	111
29246	PHX	LAX	371
29247	LAX	PHX	371
29248	PHX	TUS	111
29250	TUS	PHX	111
29251	PHX	LAX	371
29252	LAX	PHX	371
29253	PHX	TUS	111
29259	PHX	HNL	2918
29260	HNL	PHX	2918
29262	PHX	HNL	2918
29263	HNL	PHX	2918
29265	PHX	HNL	2918
29266	HNL	PHX	2918
29270	LGA	IAH	1417
29271	IAH	TUS	936
29272	TUS	IAH	936
29273	IAH	LGA	1417
29277	ABQ	DEN	350
29278	DEN	RNO	805
29279	RNO	DEN	805
29280	DEN	ABQ	350
29284	TUS	ATL	1542
29285	ATL	DXB	7600
29286	DXB	ATL	7600
29287	ATL	MSP	907
29289	TUS	ATL	1542
29290	ATL	DXB	7600
29291	DXB	ATL	7600
29292	ATL	TUS	1542
29299	TUS	LAX	452
29300	LAX	TUS	452
29302	TUS	DFW	814
29303	DFW	TUS	814
29307	TUS	PHX	111
29308	PHX	PDX	1010
29309	PDX	PHX	1010
29310	PHX	TUS	111
29314	TUS	SJC	722
29315	SJC	TUS	722
29319	PHX	LAS	256
29320	LAS	PHX	256
29322	TUS	LAS	365
29323	LAS	TUS	365
29325	TUS	DEN	639
29326	STL	DEN	770
29327	DEN	TUS	639
29328	DEN	STL	770
29332	TUS	PHX	111
29333	PHX	SAT	843
29334	SAT	TUS	763
29338	TUS	ATL	1542
29339	ATL	JFK	760
29340	JFK	PSA	4131
29341	PSA	JFK	4131
29343	SNA	PHX	339
29344	PHX	TUS	111
29345	TUS	PHX	111
29346	PHX	SNA	339
29348	DTW	IAH	1076
29349	IAH	TUS	936
29350	TUS	IAH	936
29351	IAH	DTW	1076
29353	MSN	DEN	826
29354	DEN	TUS	639
29355	TUS	PHX	111
29356	PHX	DEN	602
29357	DEN	MSN	826
29359	ABQ	TUS	321
29360	TUS	ABQ	321
29362	DFW	TUS	814
29363	TUS	DFW	814
29367	TUS	LAS	365
29368	LAS	TUS	365
29372	TUS	ATL	1542
29373	ATL	CVG	374
29374	CVG	SLC	1450
29375	SLC	TUS	601
29379	TUS	DFW	814
29380	DFW	BOS	1562
29381	BOS	ORD	867
29382	ORD	TUS	1437
29384	TUS	DFW	814
29385	DFW	BOS	1562
29386	BOS	ORD	867
29387	ORD	TUS	1437
29389	TUS	DFW	814
29390	DFW	BOS	1562
29391	BOS	ORD	867
29392	ORD	TUS	1437
29394	TUS	DFW	814
29395	DFW	BOS	1562
29396	BOS	ORD	867
29397	ORD	TUS	1437
29413	SEA	PUW	251
29415	SEA	PUW	251
29417	SEA	PUW	251
29419	SEA	PUW	251
29477	TUS	SEA	1216
29478	SEA	GEG	224
29480	TUS	SEA	1216
29482	TUS	SEA	1216
29483	SEA	GEG	224
29485	TUS	SEA	1216
29486	SEA	GEG	224
29488	TUS	SEA	1216
29489	SEA	GEG	224
29491	TUS	SEA	1216
29492	SEA	GEG	224
29494	TUS	SEA	1216
29496	TUS	SEA	1216
29498	TUS	SEA	1216
29500	TUS	SEA	1216
29502	TUS	SEA	1216
29503	SEA	GEG	224
29505	TUS	SEA	1216
29507	TUS	SEA	1216
29509	TUS	SEA	1216
29510	SEA	GEG	224
29524	IAH	TUS	936
29548	TUS	DFW	814
29549	DFW	STL	551
29550	STL	DFW	551
29551	DFW	TUS	814
29555	ABQ	TUS	321
29556	TUS	ABQ	321
29558	TUS	ABQ	321
29559	ABQ	TUS	321
29561	TUS	ABQ	321
29562	ABQ	TUS	321
29564	TUS	ABQ	321
29565	ABQ	TUS	321
29567	TUS	ABQ	321
29568	ABQ	TUS	321
29572	TUS	SLC	601
29573	SLC	RNO	422
29574	RNO	SLC	422
29575	SLC	TUS	601
29579	TUS	DFW	814
29580	DFW	DCA	1192
29581	DCA	DFW	1192
29582	DFW	TUS	814
29584	TUS	DFW	814
29585	DFW	DCA	1192
29586	DCA	ORD	612
29587	ORD	TUS	1437
29591	BHM	ATL	135
29593	BHM	ATL	135
29595	RDU	ATL	357
29596	ATL	TUS	1542
29598	TUS	PHX	111
29599	PHX	RDU	1891
29608	BOS	PHX	2300
29609	PHX	TUS	111
29610	TUS	PHX	111
29611	PHX	ATL	1588
29613	SEA	LAX	954
29614	LAX	TUS	452
29615	TUS	LAX	452
29616	LAX	SEA	954
29618	TUS	LAX	452
29619	LAX	SEA	954
29620	SEA	TUS	1216
29622	BOS	DFW	1562
29623	DFW	TUS	814
29624	TUS	ORD	1437
29625	ORD	BOS	867
29629	TUS	LAX	452
29630	LAX	SEA	954
29631	SEA	LAX	954
29632	LAX	TUS	452
29634	TUS	ATL	1542
29635	ATL	DCA	548
29636	DCA	ATL	548
29637	ATL	TUS	1542
29639	TUS	LAX	452
29640	LAX	SEA	954
29641	SEA	LAX	954
29642	LAX	TUS	452
29644	TUS	SJC	722
29645	SJC	LAX	308
29646	LAX	TUS	452
29650	IAH	TUS	936
29651	TUS	DEN	639
29652	DEN	IAH	862
29654	EWR	PHX	2133
29655	PHX	TUS	111
29656	TUS	PHX	111
29657	PHX	EWR	2133
29659	CMH	LAS	1771
29660	LAS	TUS	365
29661	TUS	LAS	365
29662	LAS	CMH	1771
29666	SFO	PVG	6151
29667	PVG	SFO	6151
29668	SFO	PHX	651
29671	PHX	SFO	651
29672	SFO	PVG	6151
29673	PVG	SFO	6151
29674	SFO	PHX	651
29678	PHX	DEN	602
29679	DEN	PHX	602
29681	PHX	IAH	1009
29682	IAH	MSY	305
29683	MSY	IAH	305
29684	IAH	PHX	1009
29686	PHX	SAT	843
29687	SAT	PHX	843
29689	PHX	BOS	2300
29690	BOS	PHX	2300
29694	TUS	SAN	368
29695	SAN	TUS	368
29699	PHX	PHL	2076
29700	PHL	ITH	192
29701	ITH	PHL	192
29702	PHL	PHX	2076
29703	PHX	TUS	111
29704	TUS	PHX	111
29706	TUS	DFW	814
29707	DFW	DCA	1192
29708	DCA	DFW	1192
29709	DFW	TUS	814
29711	SFO	TUS	752
29712	TUS	SFO	752
29714	TUS	SNA	417
29715	SNA	PHX	339
29716	PHX	TUS	111
29718	TUS	ATL	1542
29719	ATL	PVD	904
29720	PVD	ATL	904
29721	ATL	TUS	1542
29723	TUS	ATL	1542
29724	ATL	PVD	904
29725	PVD	ATL	904
29726	ATL	TUS	1542
29730	CLL	DFW	164
29731	DFW	TUS	814
29732	TUS	DFW	814
29733	DFW	CLL	164
29735	ATL	PHX	1588
29736	PHX	TUS	111
29737	TUS	DFW	814
29738	DFW	ATL	732
29742	TUS	DEN	639
29743	DEN	TUS	639
29745	TUS	DEN	639
29746	DEN	TUS	639
29750	TUS	ORD	1437
29751	ORD	MKE	67
29752	MKE	DFW	854
29753	DFW	TUS	814
29757	TUS	ORD	1437
29758	ORD	OMA	416
29764	TUS	LAS	365
29765	LAS	RNO	346
29766	RNO	LAS	346
29767	LAS	TUS	365
29769	ABQ	PHX	329
29770	PHX	ABQ	329
29772	TUS	LAS	365
29773	LAS	TUS	365
29777	TUS	IAH	936
29778	IAH	MSY	305
29779	MSY	IAH	305
29780	IAH	PHX	1009
29782	TUS	IAH	936
29783	IAH	MSY	305
29784	MSY	IAH	305
29785	IAH	PHX	1009
29787	TUS	IAH	936
29788	IAH	MSY	305
29789	MSY	IAH	305
29790	IAH	PHX	1009
29792	TUS	IAH	936
29793	IAH	MSY	305
29794	MSY	IAH	305
29795	IAH	PHX	1009
29797	TUS	IAH	936
29798	IAH	MSY	305
29799	MSY	IAH	305
29800	IAH	PHX	1009
29804	TUS	LAX	452
29805	LAX	TUS	452
29809	TUS	IAH	936
29810	IAH	BWI	1236
29811	BWI	IAH	1236
29812	IAH	TUS	936
29814	TUS	DFW	814
29815	DFW	BWI	1217
29816	BWI	DFW	1217
29817	DFW	TUS	814
29819	PHX	DEN	602
29820	DEN	PHX	602
29822	IAH	PHX	1009
29823	PHL	BOS	280
29824	BOS	IAH	1598
29825	PHX	IAH	1009
29826	IAH	PHL	1325
29828	BWI	LAS	2106
29829	LAS	TUS	365
29830	TUS	MDW	1440
29831	MDW	BWI	611
29835	TUS	ABQ	321
29836	ABQ	TUS	321
29838	ABQ	ORD	1118
29839	ORD	DUB	3674
29840	DUB	FRA	678
29841	FRA	DFW	5144
29843	TUS	LAX	452
29844	LAX	SFO	338
29845	SFO	SAN	447
29846	SAN	TUS	368
29848	ORK	DUB	144
29852	TUS	DFW	814
29853	DFW	BWI	1217
29854	BWI	DFW	1217
29855	DFW	TUS	814
29857	TUS	DFW	814
29858	DFW	BWI	1217
29859	BWI	DFW	1217
29860	DFW	TUS	814
29862	TUS	PHX	111
29863	PHX	DCA	1979
29864	DCA	PHX	1979
29865	PHX	TUS	111
29867	TUS	PHX	111
29868	PHX	DCA	1979
29869	DCA	PHX	1979
29870	PHX	TUS	111
29872	TUS	PHX	111
29873	PHX	DCA	1979
29874	DCA	PHX	1979
29875	PHX	TUS	111
29877	DFW	TUS	814
29878	TUS	DFW	814
29880	MKE	IAH	985
29881	IAH	TUS	936
29882	TUS	PHX	111
29883	PHX	MKE	1461
29885	TUS	ORD	1437
29886	ORD	BOS	867
29887	BOS	DFW	1562
29888	DFW	TUS	814
29892	PHX	DFW	868
29893	DFW	BWI	1217
29894	BWI	IAH	1236
29895	IAH	PHX	1009
29897	TUS	DEN	639
29898	DEN	TUS	639
29902	TUS	PHX	111
29903	PHX	DCA	1979
29904	DCA	PHX	1979
29905	PHX	TUS	111
29907	TUS	MDW	1440
29908	MDW	BWI	611
29910	ALB	LAS	2237
29911	LAS	TUS	365
29913	TUS	SFO	752
29914	SFO	SJC	31
29915	SJC	PHX	622
29916	PHX	TUS	111
29918	TUS	SFO	752
29919	SFO	PHX	651
29920	PHX	TUS	111
29922	TUS	LAX	452
29923	LAX	SFO	338
29924	SFO	TUS	752
29926	TUS	LAX	452
29927	LAX	SFO	338
29928	SFO	LAX	338
29929	LAX	TUS	452
29933	TUS	LAS	365
29934	LAS	SFO	414
29936	SFO	LAX	338
29937	LAX	TUS	452
29938	TUS	LAX	452
29939	LAX	SFO	338
29941	TUS	LAX	452
29942	LAX	SFO	338
29943	SFO	TUS	752
29947	PHX	HOU	1020
29948	HOU	PHX	1020
29950	BWI	PHX	1999
29951	PHX	ABQ	329
29952	ABQ	BWI	1671
29954	TUS	DFW	814
29955	DFW	RDU	1062
29957	LAX	TUS	452
29959	TUS	LAS	365
29960	LAS	DEN	629
29961	DEN	ABQ	350
29962	ABQ	TUS	321
29964	TUS	PHL	2056
29965	PHL	TUS	2056
29967	TUS	SFO	752
29968	SFO	SAN	447
29969	SAN	TUS	368
29971	PHX	LAX	371
29972	LAX	TUS	452
29974	TUS	DFW	814
29975	DFW	TPA	929
29976	TPA	DEN	1507
29977	DEN	TUS	639
29979	TUS	MDW	1440
29980	MDW	TUS	1440
29982	TUS	PHX	111
29983	PHX	GYM	382
29984	GYM	PHX	382
29985	PHX	TUS	111
29987	TUS	DFW	814
29988	DFW	DCA	1192
29989	DCA	DFW	1192
29990	DFW	TUS	814
29992	PHX	HNL	2918
29993	HNL	PHX	2918
29997	TUS	PHX	111
29998	PHX	TPA	1789
29999	TPA	PHX	1789
30000	PHX	TUS	111
30004	TUS	DFW	814
30005	DFW	MCO	985
30006	MCO	DFW	985
30007	DFW	TUS	814
30009	TUS	LAS	365
30010	LAS	TUS	365
30012	TUS	SLC	601
30013	SLC	TUS	601
30015	TUS	SLC	601
30016	SLC	TUS	601
30020	TUS	DFW	814
30021	DFW	MSY	448
30022	MSY	DEN	1062
30023	DEN	TUS	639
30035	ROC	ATL	750
30036	ATL	TUS	1542
30037	TUS	ATL	1542
30038	ATL	ROC	750
30040	PIT	PHX	1814
30041	PHX	TUS	111
30042	TUS	PHX	111
30043	PHX	PIT	1814
30045	JFK	PHX	2154
30046	PHX	TUS	111
30047	TUS	PHX	111
30048	PHX	JFK	2154
30052	MSP	CHI	350
30053	CHI	MSN	123
30054	MSN	CHI	123
30055	CHI	MSP	350
30057	TUS	PHX	111
30058	PHX	IND	1489
30059	IND	PHX	1489
30060	PHX	TUS	111
30062	TUS	SLC	601
30063	SLC	DEN	391
30064	DEN	SLC	391
30065	SLC	TUS	601
30067	TUS	DFW	814
30068	DFW	DCA	1192
30069	DCA	DFW	1192
30070	DFW	TUS	814
30072	TUS	DFW	814
30073	DFW	ORD	802
30074	ORD	TUS	1437
30076	TUS	PHX	111
30077	PHX	PHL	2076
30079	TUS	DFW	814
30080	DFW	DCA	1192
30081	DCA	DFW	1192
30082	DFW	TUS	814
30084	TUS	DFW	814
30085	DFW	DCA	1192
30086	DCA	DFW	1192
30087	DFW	TUS	814
30089	TUS	DFW	814
30090	DFW	DCA	1192
30091	DCA	DFW	1192
30092	DFW	TUS	814
30094	TUS	DFW	814
30095	DFW	DCA	1192
30096	DCA	DFW	1192
30097	DFW	TUS	814
30099	TUS	DFW	814
30100	DFW	DCA	1192
30101	DCA	DFW	1192
30102	DFW	TUS	814
30104	TUS	DFW	814
30105	DFW	DCA	1192
30106	DCA	DFW	1192
30107	DFW	TUS	814
30109	TUS	DFW	814
30110	DFW	PHL	1303
30111	PHL	DFW	1303
30112	DFW	TUS	814
30114	TUS	MSP	1298
30115	MSP	JFK	1029
30116	JFK	MSP	1029
30117	MSP	TUS	1298
30121	TUS	SAN	368
30122	SAN	SFO	447
30123	SFO	LAX	338
30124	LAX	TUS	452
30128	JFK	PHX	2154
30129	PHX	TUS	111
30130	TUS	PHX	111
30131	PHX	JFK	2154
30133	OAK	PHX	646
30134	PHX	TUS	111
30135	TUS	PHX	111
30136	PHX	OAK	646
30150	TUS	PHX	111
30151	PHX	SNA	339
30152	SNA	PHX	339
30153	PHX	TUS	111
30155	TUS	PHX	111
30156	PHX	SNA	339
30157	SNA	PHX	339
30158	PHX	TUS	111
30160	TUS	LAS	365
30161	LAS	TUS	365
30163	TUS	LAS	365
30164	LAS	TUS	365
30166	TUS	SFO	752
30167	SFO	SAN	447
30168	SAN	TUS	368
30170	TUS	LAX	452
30171	LAX	OAK	338
30172	OAK	LAX	338
30173	LAX	TUS	452
30175	TUS	LAX	452
30176	LAX	OAK	338
30177	OAK	LAX	338
30178	LAX	TUS	452
30180	TUS	PHX	111
30181	PHX	SNA	339
30182	SNA	PHX	339
30183	PHX	TUS	111
30185	TUS	PHX	111
30186	PHX	SNA	339
30187	SNA	PHX	339
30188	PHX	TUS	111
30190	TUS	PHX	111
30191	PHX	SNA	339
30192	SNA	PHX	339
30193	PHX	TUS	111
30195	TUS	PHX	111
30196	PHX	SNA	339
30197	SNA	PHX	339
30198	PHX	TUS	111
30202	PRC	LAX	347
30203	LAX	SFO	338
30204	SFO	LAX	338
30205	LAX	PRC	347
30207	PRC	LAX	347
30208	LAX	SFO	338
30209	SFO	LAX	338
30210	LAX	PRC	347
30214	TUS	SAN	368
30215	SAN	TUS	368
30221	ABQ	TUS	321
30222	TUS	ABQ	321
30224	TUS	ATL	1542
30225	ATL	AUA	1716
30226	AUA	ATL	1716
30227	ATL	TUS	1542
30231	TUS	DEN	639
30232	DEN	TUS	639
30234	TUS	PHX	111
30235	PHX	SLC	508
30236	SLC	PHX	508
30237	PHX	PSP	261
30238	PSP	TUS	345
30246	TUS	SAN	368
30247	SAN	TUS	368
30255	TUS	STL	1245
30256	STL	BWI	738
30257	BWI	MDW	611
30258	MDW	TUS	1440
30260	TUS	LAX	452
30261	LAX	NRT	5452
30262	NRT	LAX	5452
30263	LAX	TUS	452
30265	TUS	DEN	639
30266	DEN	TUS	639
30268	TUS	SAN	368
30269	SAN	TUS	368
30273	DTW	DFW	987
30274	DFW	TUS	814
30275	TUS	ORD	1437
30276	ORD	DTW	235
30278	ORD	PHX	1440
30279	PHX	TUS	111
30280	TUS	PHX	111
30281	PHX	ORD	1440
30283	MSN	DFW	822
30284	DFW	TUS	814
30285	TUS	ORD	1437
30286	ORD	MSN	109
30288	PHX	TPA	1789
30289	TPA	PHX	1789
30293	LAX	SFO	338
30294	SFO	SAN	447
30295	SAN	TUS	368
30296	TUS	LAX	452
30300	TUS	SAN	368
30301	SAN	TUS	368
30303	TUS	SAN	368
30304	SAN	TUS	368
